country,activity,year,month,date,state,region,district,school_type,treatment,treat_phase,urban,student_id,grade,level,female,class_size,multigrade,age,language,clpm,clspm,csspm,cwpm,cnonwpm,unt_orf,orf,letter_score,letter_score_pcnt,letter_time_remain,letter_attempted,letter_attempted_pcnt,letter_sound_score,letter_sound_score_pcnt,letter_sound_time_remain,letter_sound_attempted,letter_sound_attempted_pcnt,fam_word_score,fam_word_score_pcnt,fam_word_time_remain,fam_word_attempted,fam_word_attempted_pcnt,oral_read_score,oral_read_score_pcnt,oral_read_time_remain,oral_read_attempted,oral_read_attempted_pcnt,read_comp_score,read_comp_score_pcnt,read_comp_attempted,read_comp_attempted_pcnt,unt_oral_read_score,unt_oral_read_score_pcnt,unt_oral_read_time_remain,unt_oral_read_attempted,unt_oral_read_attempted_pcnt,unt_read_comp_score,unt_read_comp_score_pcnt,unt_read_comp_attempted,unt_read_comp_attempted_pcnt,list_comp_score,list_comp_score_pcnt,list_comp_attempted,list_comp_attempted_pcnt,pa_num_sound_score,pa_num_sound_score_pcnt,pa_num_sound_attempted,pa_num_sound_attempted_pcnt,pa_phon_sound_score,pa_phon_sound_score_pcnt,pa_phon_sound_attempted,pa_phon_sound_attempted_pcnt,pa_diff_init_sound_score,pa_diff_init_sound_score_pcnt,pa_diff_init_sound_attempted,pa_diff_init_sound_attempted_pcnt,pa_init_sound_score,pa_init_sound_score_pcnt,pa_init_sound_attempted,pa_init_sound_attempted_pcnt,syllable_sound_score,syllable_sound_score_pcnt,syllable_sound_time_remain,syllable_sound_attempted,syllable_sound_attempted_pcnt,vocab_word_score,vocab_word_attempted,eq_orf,eq_oral_read_score,eq_oral_read_score_pcnt,eq_oral_read_attempted,eq_oral_read_attempted_pcnt,final_weight,strata1,strata2,strata3,strata4,strata5,fpc1,fpc2,fpc3,fpc4,fpc5,su1,su2,su3,su4,su5,wt1,wt2,wt3,wt4,wt5,cot_score,cot_attempted,cot_attempted_pcnt,invent_word_score,invent_word_score_pcnt,invent_word_time_remain,invent_word_attempted,invent_word_attempted_pcnt,eq_read_comp_score,eq_read_comp_score_pcnt,eq_read_comp_attempted,eq_read_comp_attempted_pcnt,cohort,intervention,encrypted_school_code
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4073115,2,,Female,,No,9,Afan Oromo,48,,,0,0,,10,48,0.479999989,0,54,0.888888896,,,,,,0,0,45,5,0,10,0.163934425,0,19,0.526315808,2,0.333333343,2,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604826212,5,1,1,,,301,22,1676,,,407,,,,,56.77000046,4.380000114,1.5,,,,,,0,0,45,5,0,,,,,,,3076b5a200a93d2dce66dce6a2b1d592
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Full treatment,Baseline,Rural,13102915,3,,Male,,No,7,Afan Oromo,98.64406586,,,48.42105103,40,,54,97,0.970000029,1,99,0.979797959,,,,,,46,0.920000017,3,50,0.920000017,54,0.885245919,0,58,0.931034505,3,0.5,5,0.600000024,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262780368,14,1,4,,,1,1,231,,,1311,,,,,1,1,1.700000048,,,,,,40,0.800000012,0,44,0.909090936,,,,,,,f782c537bb580045487106f3d23c5324
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4021025,3,,Male,,No,15,Afan Oromo,59,,,26,16,,57,59,0.589999974,0,59,1,,,,,,26,0.519999981,0,33,0.787878811,57,0.934426248,0,61,0.934426248,5,0.833333313,6,0.833333313,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.082330704,5,1,4,,,301,45,1601,,,402,,,,,28.63999939,29.29999924,3,,,,,,16,0.319999993,0,30,0.533333361,,,,,,,8eb458036e4268e33cba1199e4a102d3
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Control,Baseline,Rural,13081902,2,,Female,,No,11,Afan Oromo,68,,,39,33,,40,68,0.680000007,0,70,0.971428573,,,,,,39,0.779999971,0,40,0.975000024,40,0.655737698,0,42,0.952380955,1,0.166666672,4,0.25,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.550698459,13,1,1,,,1,12,726,,,1308,,,,,1,0.699999988,3.200000048,,,,,,33,0.660000026,0,34,0.970588207,,,,,,,461ef7aed32304667b5591dd504f16e4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Oromiya,,,Full treatment,Baseline,Rural,4135331,3,,Female,,No,9,Afan Oromo,80,,,32,25,,39,80,0.800000012,0,85,0.941176474,,,,,,32,0.639999986,0,37,0.864864886,39,0.639344275,0,42,0.928571403,1,0.166666672,4,0.25,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296227723,6,1,3,,,98,1,1152,,,413,,,,,1,1,5.400000095,,,,,,25,0.5,0,33,0.75757575,,,,,,,a6c5e7f2eb54de697cf245a72a57e316
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4041819,2,,Male,,No,,Afan Oromo,76,,,21,17,,53,76,0.75999999,0,80,0.949999988,,,,,,21,0.419999987,0,25,0.839999974,53,0.868852437,0,57,0.929824591,4,0.666666687,5,0.800000012,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.586350322,5,1,2,,,301,37,1562,,,404,,,,,41.49000168,4.150000095,2.099999905,,,,,,17,0.340000004,0,33,0.515151501,,,,,,,3f0477c7b469b0d4383598f509438674
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4073323,3,,Female,,No,10,Afan Oromo,49,,,11,0,,16,49,0.49000001,0,55,0.890909076,,,,,,11,0.219999999,0,20,0.550000012,16,0.262295067,0,25,0.639999986,2,0.333333343,2,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.686574399,5,1,3,,,301,22,1668,,,407,,,,,56.77000046,2.25999999,3.299999952,,,,,,0,0,45,5,0,,,,,,,30de30e8f1d37f9ec4e1aada05266460
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Full treatment,Baseline,Rural,13102938,2,,Female,,No,10,Afan Oromo,10,,,0,0,,0,10,0.100000001,0,15,0.666666687,,,,,,0,0,36,5,0,0,0,0,9,0,0,0,0,0,,,,,,,,,,2,0.333333343,6,0.333333343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154576689,14,1,1,,,1,1,171,,,1311,,,,,1,1,1,,,,,,0,0,0,5,0,,,,,,,f782c537bb580045487106f3d23c5324
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Urban,4041933,3,,Male,,No,12,Afan Oromo,40,,,0,0,,0,40,0.400000006,0,49,0.816326559,,,,,,0,0,42,5,0,0,0,34,6,0,0,0,0,0,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.644507647,5,1,4,,,301,37,1601,,,404,,,,,41.49000168,4.21999979,2.269999981,,,,,,0,0,40,5,0,,,,,,,f22c1c7af6ffa31c1da8e043a7d612df
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Urban,4073210,2,,Male,,No,8,Afan Oromo,43,,,1,4,,6,43,0.430000007,0,54,0.796296299,,,,,,1,2.00E-02,0,14,7.14E-02,6,9.84E-02,0,14,0.428571433,1,0.166666672,1,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.845099688,5,1,2,,,301,22,1562,,,407,,,,,56.77000046,1.080000043,8.5,,,,,,4,8.00E-02,0,15,0.266666681,,,,,,,88e7915ec608f889ac93b0b2a991e78d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Full treatment,Baseline,Rural,4104520,3,,Male,,No,10,Afan Oromo,17,,,0,0,,0,17,0.170000002,0,38,0.447368413,,,,,,0,0,23,5,0,0,0,17,6,0,0,0,0,0,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301713407,6,1,4,,,98,1,1187,,,410,,,,,1,1,5.5,,,,,,0,0,21,5,0,,,,,,,164ea02c8b05d5c5635091b72542d44d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4052430,3,,Female,,No,10,Afan Oromo,23,,,0,0,,0,23,0.230000004,0,32,0.71875,,,,,,0,0,44,5,0,0,0,50,6,0,0,0,0,0,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.781765342,5,1,3,,,301,37,1668,,,405,,,,,15.03999996,6.820000172,4.699999809,,,,,,0,0,47,5,0,,,,,,,8de04fc5ae43751cfa101fbff0a732bd
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4020628,3,,Female,,No,12,Afan Oromo,15,,,15,18,,16,15,0.150000006,0,21,0.714285731,,,,,,15,0.300000012,0,20,0.75,16,0.262295067,0,19,0.842105269,1,0.166666672,2,0.5,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.557547033,5,1,3,,,301,45,1668,,,402,,,,,28.63999939,6.860000134,1.75,,,,,,18,0.360000014,0,25,0.720000029,,,,,,,b1b3f7c1e8c18ec5652a8491959e6965
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4083918,2,,Male,,No,10,Afan Oromo,47,,,28,13,,31,47,0.469999999,0,50,0.939999998,,,,,,28,0.560000002,0,29,0.965517223,31,0.508196712,0,31,1,1,0.166666672,3,0.333333343,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.764273584,5,1,2,,,301,20,1562,,,408,,,,,35.77000046,7.320000172,1.799999952,,,,,,13,0.25999999,0,18,0.722222209,,,,,,,e6304c31ed8bc4ef7404be2b9a0b7711
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4083626,3,,Female,,No,9,Afan Oromo,1,,,0,0,,0,1,1.00E-02,0,20,5.00E-02,,,,,,0,0,45,5,0,0,0,42,6,0,0,0,0,0,,,,,,,,,,1,0.166666672,6,0.166666672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59304285,5,1,3,,,301,20,1668,,,408,,,,,35.77000046,2.839999914,3.599999905,,,,,,0,0,45,5,0,,,,,,,828a5d940184a54ced8cb8de3bd30dc4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4073333,3,,Male,,No,9,Afan Oromo,97,,,40,19,,49,97,0.970000029,0,100,0.970000029,,,,,,40,0.800000012,0,41,0.975609779,49,0.803278685,0,51,0.960784316,4,0.666666687,4,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915432513,5,1,4,,,301,22,1601,,,407,,,,,56.77000046,2.25999999,4.400000095,,,,,,19,0.379999995,0,22,0.863636374,,,,,,,30de30e8f1d37f9ec4e1aada05266460
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Full treatment,Baseline,Rural,4135535,2,,Female,,No,9,Afan Oromo,38,,,0,0,,4.615384579,38,0.379999995,0,47,0.808510661,,,,,,0,0,36,5,0,3,4.92E-02,21,3,1,,,,,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.164570943,6,1,1,,,98,1,1113,,,413,,,,,1,1,3,,,,,,0,0,35,5,0,,,,,,,dccfda65fc3b507e7bf80e0e321a8ade
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Urban,4010426,3,,Female,,No,12,Afan Oromo,83,,,37,17,,55,83,0.829999983,0,84,0.988095224,,,,,,37,0.74000001,0,41,0.902438998,55,0.901639342,0,61,0.901639342,5,0.833333313,6,0.833333313,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.82179832,5,1,3,,,301,13,1668,,,401,,,,,14.05000019,81.55999756,6.900000095,,,,,,17,0.340000004,0,22,0.772727251,,,,,,,6b5e1cce980ded300faafa3ad7e858eb
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Control,Baseline,Rural,13092127,3,,Female,,No,8,Afan Oromo,64,,,77.36842346,45,,48,64,0.639999986,0,67,0.955223858,,,,,,49,0.980000019,22,50,0.980000019,48,0.786885262,0,52,0.923076928,4,0.666666687,5,0.800000012,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.018300414,13,1,3,,,1,12,730,,,1309,,,,,1,1.090000033,3.799999952,,,,,,45,0.899999976,0,48,0.9375,,,,,,,d1a3add2ae15d7036fd74534d1307241
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4031228,3,,Female,,No,12,Afan Oromo,64,,,25,27,,44,64,0.639999986,0,66,0.969696999,,,,,,25,0.5,0,34,0.735294104,44,0.72131145,0,52,0.846153855,4,0.666666687,5,0.800000012,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70199728,5,1,3,,,301,49,1668,,,403,,,,,15.10999966,5.730000019,5,,,,,,27,0.540000021,0,34,0.79411763,,,,,,,294b56c0f61be040cce08e5b43852501
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4052421,3,,Male,,No,8,Afan Oromo,50,,,11,15,,0,50,0.5,0,56,0.892857134,,,,,,11,0.219999999,0,28,0.392857134,0,0,46,6,0,0,0,0,0,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465732515,5,1,4,,,301,37,1601,,,405,,,,,15.03999996,6.820000172,2.799999952,,,,,,15,0.300000012,0,30,0.5,,,,,,,8de04fc5ae43751cfa101fbff0a732bd
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4073107,2,,Male,,No,9,Afan Oromo,34,,,0,0,,0,34,0.340000004,0,38,0.894736826,,,,,,0,0,45,5,0,0,0,45,6,0,0,0,0,0,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.806434929,5,1,2,,,301,22,1562,,,407,,,,,56.77000046,4.380000114,2,,,,,,0,0,45,5,0,,,,,,,3076b5a200a93d2dce66dce6a2b1d592
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4062601,2,,Male,,No,8,Afan Oromo,34,,,6,0,,16,34,0.340000004,0,48,0.708333313,,,,,,6,0.119999997,0,16,0.375,16,0.262295067,0,31,0.516129017,0,0,2,0,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.633670092,5,1,2,,,301,52,1562,,,406,,,,,17.97999954,9.829999924,5.699999809,,,,,,0,0,41,5,0,,,,,,,5d99c25720198512d764acef41842f23
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4062824,3,,Female,,No,11,Afan Oromo,42,,,0,4,,0,42,0.419999987,0,57,0.736842096,,,,,,0,0,37,5,0,0,0,31,6,0,0,0,0,0,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.830644846,5,1,3,,,301,52,1668,,,406,,,,,17.97999954,8.109999657,16.20000076,,,,,,4,8.00E-02,0,18,0.222222224,,,,,,,3d971feb6ce7f2898ad5e109b74d717c
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4041840,3,,Male,,No,9,Afan Oromo,115.1999969,,,37,20,,52,96,0.959999979,10,100,0.959999979,,,,,,37,0.74000001,0,40,0.925000012,52,0.852459013,0,57,0.912280679,5,0.833333313,5,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.279214472,5,1,4,,,301,37,1601,,,404,,,,,41.49000168,4.150000095,1,,,,,,20,0.400000006,0,30,0.666666687,,,,,,,3f0477c7b469b0d4383598f509438674
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Oromiya,,,Full treatment,Baseline,Rural,4125024,3,,Male,,No,18,Afan Oromo,96,,,50.84745789,36,,61,96,0.959999979,0,96,1,,,,,,50,1,1,50,1,61,1,0,61,1,5,0.833333313,6,0.833333313,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.340113282,6,1,4,,,98,1,1187,,,412,,,,,1,1,6.199999809,,,,,,36,0.720000029,0,39,0.923076928,,,,,,,f4830b8e6f914fb63ae8b8f4d7f7f7b9
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Oromiya,,,Full treatment,Baseline,Rural,4125212,3,,Female,,No,18,Afan Oromo,97,,,49,43,,61,97,0.970000029,0,98,0.989795923,,,,,,49,0.980000019,0,49,1,61,1,0,61,1,4,0.666666687,5,0.800000012,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.543084085,6,1,3,,,98,1,1152,,,412,,,,,1,1,9.899999619,,,,,,43,0.860000014,0,43,1,,,,,,,92a36f8b8d830dccc04fd0102fe5b82a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4062624,3,,Male,,No,12,Afan Oromo,43,,,25,22,,35,43,0.430000007,0,49,0.877551019,,,,,,25,0.5,0,29,0.862068951,35,0.573770463,0,38,0.921052635,2,0.333333343,3,0.666666687,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.576348424,5,1,4,,,301,52,1601,,,406,,,,,17.97999954,9.829999924,5.5,,,,,,22,0.439999998,0,28,0.785714269,,,,,,,5d99c25720198512d764acef41842f23
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4062821,3,,Male,,No,10,Afan Oromo,41,,,11,12,,27,41,0.409999996,0,44,0.931818187,,,,,,11,0.219999999,0,16,0.6875,27,0.44262296,0,31,0.870967746,2,0.333333343,3,0.666666687,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.310433626,5,1,4,,,301,52,1601,,,406,,,,,17.97999954,8.109999657,14,,,,,,12,0.239999995,0,17,0.70588237,,,,,,,3d971feb6ce7f2898ad5e109b74d717c
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Full treatment,Baseline,Urban,13040908,2,,Male,,No,9,Afan Oromo,94,,,36.84210587,28,,35,94,0.939999998,0,96,0.979166687,,,,,,35,0.699999988,3,50,0.699999988,35,0.573770463,0,42,0.833333313,1,0.166666672,3,0.333333343,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.370984048,14,1,2,,,1,1,204,,,1311,,,,,1,1,2.400000095,,,,,,28,0.560000002,0,37,0.756756783,,,,,,,c9d0d465516119f7349e493f38154410
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Harari,,,Control,Baseline,Rural,13081725,3,,Female,,No,11,Afan Oromo,98,,,57.5,51.27272797,,82.85713959,98,0.980000019,0,98,1,,,,,,46,0.920000017,12,50,0.920000017,58,0.950819671,18,61,0.950819671,6,1,6,1,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.118606091,13,1,3,,,1,12,730,,,1308,,,,,1,0.699999988,6.5,,,,,,47,0.939999998,5,50,0.939999998,,,,,,,d816d89614ed801afe15ee79f94fc284
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4041814,2,,Female,,No,10,Afan Oromo,0,,,0,0,,0,0,0,30,10,0,,,,,,0,0,27,5,0,0,0,35,6,0,0,0,0,0,,,,,,,,,,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.362978786,5,1,1,,,301,37,1676,,,404,,,,,41.49000168,4.150000095,1.299999952,,,,,,0,0,30,5,0,,,,,,,3f0477c7b469b0d4383598f509438674
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4041718,2,,Female,,No,12,Afan Oromo,37,,,17,18,,53,37,0.370000005,0,38,0.973684192,,,,,,17,0.340000004,0,21,0.809523821,53,0.868852437,0,57,0.929824591,4,0.666666687,5,0.800000012,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.543290794,5,1,1,,,301,37,1676,,,404,,,,,41.49000168,3.230000019,2.5,,,,,,18,0.360000014,0,30,0.600000024,,,,,,,b533703931ef1cbf58055c3b50719ccc
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Control,Baseline,Rural,13081808,2,,Female,,No,9,Afan Oromo,57,,,22,19,,36,57,0.569999993,0,70,0.814285696,,,,,,22,0.439999998,0,35,0.628571451,36,0.590163946,0,45,0.800000012,3,0.5,4,0.75,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.575283229,13,1,1,,,1,12,726,,,1308,,,,,1,0.600000024,3.900000095,,,,,,19,0.379999995,0,28,0.678571403,,,,,,,e4c5852e406621d233ba309d06fff290
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Harari,,,Control,Baseline,Rural,13081712,2,,Male,,No,7,Afan Oromo,65,,,29,0,,32,65,0.649999976,0,68,0.95588237,,,,,,29,0.579999983,0,39,0.743589759,32,0.524590135,0,42,0.761904776,2,0.333333343,4,0.5,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.636745036,13,1,2,,,1,12,726,,,1308,,,,,1,0.699999988,3.700000048,,,,,,0,0,45,5,0,,,,,,,d816d89614ed801afe15ee79f94fc284
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4073431,3,,Male,,No,12,Afan Oromo,74,,,57.69230652,39,,62.06896591,74,0.74000001,0,77,0.961038947,,,,,,50,1,8,50,1,60,0.983606577,2,61,0.983606577,5,0.833333313,6,0.833333313,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.531121731,5,1,4,,,301,22,1601,,,407,,,,,56.77000046,5.940000057,2.799999952,,,,,,39,0.779999971,0,42,0.928571403,,,,,,,8fa02bc1f0e5373fbfeb6e7b401b4d66
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4073104,2,,Female,,No,8,Afan Oromo,42,,,0,0,,0,42,0.419999987,0,58,0.724137902,,,,,,0,0,46,5,0,0,0,48,6,0,0,0,0,0,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604826212,5,1,1,,,301,22,1676,,,407,,,,,56.77000046,4.380000114,1.5,,,,,,0,0,51,5,0,,,,,,,3076b5a200a93d2dce66dce6a2b1d592
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Full treatment,Baseline,Rural,13103402,3,,Male,,No,10,Afan Oromo,75,,,25,19,,15,75,0.75,0,76,0.986842096,,,,,,25,0.5,0,29,0.862068951,15,0.245901644,0,19,0.789473712,1,0.166666672,3,0.333333343,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.309153378,14,1,4,,,1,1,231,,,1311,,,,,1,1,2,,,,,,19,0.379999995,0,22,0.863636374,,,,,,,069f4980cc28971c4b2c03992650fe3a
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4020616,2,,Male,,No,10,Afan Oromo,36,,,0,0,,18,36,0.360000014,0,49,0.734693885,,,,,,0,0,30,10,0,6,9.84E-02,40,6,1,,,,,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423735738,5,1,2,,,301,45,1562,,,402,,,,,28.63999939,6.860000134,1.330000043,,,,,,0,0,28,10,0,,,,,,,b1b3f7c1e8c18ec5652a8491959e6965
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,February,,,Harari,,,Control,Baseline,Rural,13081806,2,,Female,,No,9,Afan Oromo,89,,,38,31,,35,89,0.889999986,0,89,1,,,,,,38,0.75999999,0,44,0.863636374,35,0.573770463,0,38,0.921052635,3,0.5,4,0.75,,,,,,,,,,6,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.575283229,13,1,1,,,1,12,726,,,1308,,,,,1,0.600000024,3.900000095,,,,,,31,0.620000005,0,39,0.794871807,,,,,,,e4c5852e406621d233ba309d06fff290
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4062607,2,,Male,,No,9,Afan Oromo,27,,,5,0,,0,27,0.270000011,0,45,0.600000024,,,,,,5,0.100000001,0,17,0.294117659,0,0,37,6,0,0,0,0,0,,,,,,,,,,4,0.666666687,6,0.666666687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.633670092,5,1,2,,,301,52,1562,,,406,,,,,17.97999954,9.829999924,5.699999809,,,,,,0,0,39,5,0,,,,,,,5d99c25720198512d764acef41842f23
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4031535,3,,Male,,No,9,Afan Oromo,59,,,19,11,,53,59,0.589999974,0,63,0.93650794,,,,,,19,0.379999995,0,22,0.863636374,53,0.868852437,0,61,0.868852437,3,0.5,6,0.5,,,,,,,,,,5,0.833333313,6,0.833333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.653038144,5,1,4,,,301,49,1601,,,403,,,,,15.10999966,18.73999977,3.599999905,,,,,,11,0.219999999,0,13,0.846153855,,,,,,,b4d4065acb97ffbb9987f159f983c134
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2010,January,,,Oromiya,,,Control,Baseline,Rural,4021020,2,,Male,,No,10,Afan Oromo,53,,,0,0,,0,53,0.529999971,0,59,0.898305058,,,,,,0,0,43,5,0,0,0,43,6,0,0,0,0,0,,,,,,,,,,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.354486465,5,1,2,,,301,45,1562,,,402,,,,,28.63999939,29.29999924,3.200000048,,,,,,0,0,42,5,0,,,,,,,8eb458036e4268e33cba1199e4a102d3
